LFQ intensity Gua_1	LFQ intensity Gua_2	LFQ intensity Gua_3	LFQ intensity RG/SDC_1	LFQ intensity RG/SDC_2	LFQ intensity RG/SDC_3	LFQ intensity RG_1	LFQ intensity RG_2	LFQ intensity RG_3	LFQ intensity SDC_1	LFQ intensity SDC_2	LFQ intensity SDC_3	LFQ intensity Urea_1	LFQ intensity Urea_2	LFQ intensity Urea_3	Only identified by site	Reverse	Protein IDs	Majority protein IDs	Protein names	Gene names
6.42426	6.52851	6.29484	6.57572	6.59232	6.5557	6.58383	6.6379	6.40929	6.59405	6.56901	6.57618	6.92058	6.65812	6.67384			NP_248864.1;AAG03564.1	NP_248864.1;AAG03564.1		
6.67889	6.20592	6.74178	6.9827	7.05254	6.87379	7.18253	7.27455	7.28119	6.41567	6.67124	6.53582	6.48215	6.17715	6.90928			NP_248865.1;AAG03565.1	NP_248865.1;AAG03565.1		
8.92411	8.9396	8.91664	8.87661	8.81593	8.74086	8.93206	8.94496	8.94899	8.87242	8.63129	8.55094	8.80547	8.8597	8.82993			NP_248866.1;AAG03566.1;3LNR	NP_248866.1;AAG03566.1		
6.44903	6.36426	6.35111	7.31559	7.35626	7.35551	7.4764	7.45295	7.4548	7.3763	7.54663	7.50417	7.359	7.27444	7.08279			NP_248867.1;AAG03567.1	NP_248867.1;AAG03567.1		
7.79033	7.7304	7.79045	7.61823	7.61725	7.51634	7.76368	7.78926	7.80119	7.75532	7.6137	7.6658	7.45281	7.61207	7.6105			NP_248868.1;AAG03568.1	NP_248868.1;AAG03568.1		
8.25749	8.29909	8.22608	8.32948	8.40826	8.46482	8.34596	8.37974	8.43669	8.40888	8.32805	8.48474	8.58708	8.34155	8.40142			NP_248869.1;AAG03569.1	NP_248869.1;AAG03569.1		
7.36021	7.30471	7.33049	7.91771	7.95089	7.91166	8.01616	8.01662	8.0057	7.96007	7.97823	7.86588	5.98713	7.4326	7.52626			NP_248870.1;AAG03570.1	NP_248870.1;AAG03570.1		
6.75076	6.79912	6.83497	6.70311	6.56976	6.58853	6.67365	6.74359	6.66775	6.70819	6.6322	6.62314	7.58491	7.15764	6.77861			NP_248872.1;AAG03572.1	NP_248872.1;AAG03572.1		
5.90916	6.35497	6.6067	6.52486	6.54241	6.40408	6.42724	6.24447	6.36954	6.48374	6.04485	6.34652	6.27877	6.52804	6.30557			NP_248891.1;AAG03589.1	NP_248891.1;AAG03589.1		
6.3402	6.58447	6.20988	6.55089	6.06867	6.14541	6.36805	6.54472	6.0721	6.45084	6.35185	6.18344	6.0718	6.68497	6.46702			NP_248899.1;AAG03597.1	NP_248899.1;AAG03597.1		
6.33168	6.61996	5.98216	6.71175	6.79311	6.63057	6.80303	6.79541	6.89353	6.60954	6.24159	6.68833	6.87107	6.76704	6.67795			NP_248902.1;AAG03600.1	NP_248902.1;AAG03600.1		
6.64956	6.53177	6.64882	6.82987	6.75659	6.74999	6.63787	6.66218	6.71417	6.53849	6.45183	6.65101	6.76528	6.56166	6.53092			NP_248903.1;AAG03601.1	NP_248903.1;AAG03601.1		
6.61202	6.54899	6.56588	6.61744	6.17514	6.3387	6.49439	6.68818	6.11334	6.16637	6.57809	6.57635	6.49294	6.39195	6.35612			NP_248908.1;AAG03606.1	NP_248908.1;AAG03606.1		
6.80597	6.81496	6.83252	6.20144	6.74169	6.76404	6.79434	6.63986	6.72742	6.74644	6.83202	6.1633	7.33043	7.00052	6.89515			NP_248916.1;AAG03614.1	NP_248916.1;AAG03614.1		
6.8268	6.99621	6.87974	7.1525	7.16462	7.33009	7.08618	6.99421	7.09202	7.01858	7.13969	7.05162	6.0031	6.66812	6.79486			NP_248921.1;AAG03619.1	NP_248921.1;AAG03619.1		
7.37554	7.42773	7.24405	7.36016	7.42985	7.43446	7.22016	7.30445	7.26593	7.44888	7.39176	7.41489	7.50688	7.27217	7.26633			NP_248922.1;AAG03620.1	NP_248922.1;AAG03620.1		
6.32144	7.06243	7.15594	6.4645	6.66214	6.70824	6.72094	6.5125	6.51739	6.51842	6.43053	6.55286	6.73084	6.28787	6.80767			NP_248923.1;AAG03621.1	NP_248923.1;AAG03621.1		
7.57273	7.80233	7.86908	7.53129	7.45446	7.50744	7.34179	7.3937	7.43281	7.44364	7.29146	7.46178	7.53638	7.49383	7.4688			NP_248927.1;AAG03625.1	NP_248927.1;AAG03625.1		
6.43741	6.25661	6.49374	6.67265	6.52115	6.45991	6.82058	6.66562	6.80737	6.71457	6.36058	6.44657	6.96055	6.71834	6.70749			NP_248934.1;AAG03632.1	NP_248934.1;AAG03632.1		
8.24145	8.21037	8.37162	8.17266	8.23287	8.25506	8.2141	8.27059	8.16569	8.31084	8.30005	8.42909	7.97978	8.30374	8.31342			NP_248941.1;AAG03639.1	NP_248941.1;AAG03639.1		
7.4928	7.40085	7.42792	7.31867	7.47327	7.50965	7.45843	7.44948	7.49911	7.50114	7.60254	7.54105	7.54209	7.40678	7.40506			NP_248950.1;AAG03648.1	NP_248950.1;AAG03648.1		
6.74846	6.79937	6.77327	6.89463	6.82678	6.89214	6.46094	6.64418	6.56481	6.92961	6.73382	6.94793	6.65242	6.70718	6.64262			NP_248952.1;AAG03650.1	NP_248952.1;AAG03650.1		
6.61018	6.58764	6.50969	6.69466	6.90988	6.89195	7.16247	6.8137	6.89802	7.10127	7.19022	6.93866	7.37649	7.29872	7.21953			NP_253954.1;NP_250203.1;NP_248954.1;AAG08652.1;AAG04901.1;AAG03652.1	NP_253954.1;NP_250203.1;NP_248954.1;AAG08652.1;AAG04901.1;AAG03652.1		
9.08228	9.05789	9.07507	9.03387	8.96943	9.01932	8.92872	8.91524	8.91178	8.98345	8.94851	8.95237	8.65586	8.86388	8.86557			NP_248956.1;AAG03654.1	NP_248956.1;AAG03654.1		
9.29172	9.28903	9.29761	9.21059	9.17269	9.27839	9.14919	9.17082	9.15305	9.09367	9.20292	9.24055	8.84765	9.00574	9.07324			NP_248957.1;AAG03655.1	NP_248957.1;AAG03655.1		
8.58718	8.57663	8.56102	8.42078	8.41837	8.46024	8.14882	8.10606	8.19301	8.24207	8.34854	8.31084	7.84577	7.91951	7.98617			NP_248960.1;AAG03658.1;2IJC	NP_248960.1;AAG03658.1;2IJC		
7.61012	7.71155	7.55195	7.72352	7.80389	7.9327	7.66131	7.61269	7.84933	7.69894	7.98533	7.66391	7.79845	7.59799	7.53047			NP_248961.1;AAG03659.1	NP_248961.1;AAG03659.1		
7.27031	7.25578	7.27012	7.47868	7.5907	7.77981	7.45624	7.43223	7.27946	7.39634	7.65077	7.49117	7.25317	6.88301	6.95693			NP_248968.1;AAG03666.1	NP_248968.1;AAG03666.1		
7.30799	7.33409	6.51238	7.22621	7.27351	7.2169	7.37341	7.26	7.38124	7.10718	7.31909	7.21725	6.19219	7.28008	7.39585			NP_248971.1;AAG03669.1	NP_248971.1;AAG03669.1		
6.3811	6.49686	6.42101	6.34908	6.61588	6.52475	6.32533	6.62938	6.71539	6.92593	6.5556	6.63644	6.6904	6.57116	5.69975			NP_248972.1;AAG03670.1	NP_248972.1;AAG03670.1		
6.32622	6.48162	6.28639	6.48325	6.44518	6.34361	6.58428	6.42168	6.69689	5.90409	6.47032	6.28976	6.51571	6.16314	6.36851			NP_248973.1;AAG03671.1	NP_248973.1;AAG03671.1		
7.28357	7.28156	7.35075	7.47962	7.42966	7.56891	7.28398	7.29831	7.3954	7.37433	7.39799	7.46163	7.60181	7.50893	7.42152			NP_248974.1;AAG03672.1	NP_248974.1;AAG03672.1		
7.0983	7.15878	7.23101	7.05262	6.88855	6.77579	6.99607	6.91859	7.00979	6.92368	7.14755	7.23967	7.49784	7.09916	7.22201			NP_248981.1;AAG03679.1	NP_248981.1;AAG03679.1		
8.4008	8.44551	8.33292	8.68866	8.72394	8.82575	8.49346	8.55958	8.51587	8.64644	8.72949	8.81302	7.83734	8.14761	8.14461			NP_248982.1;AAG03680.1	NP_248982.1;AAG03680.1		
8.19363	8.2065	8.00243	8.38855	8.34276	8.46984	8.1807	8.19326	8.25018	8.19396	8.33226	8.23472	7.74912	7.85047	7.91176			NP_248983.1;AAG03681.1	NP_248983.1;AAG03681.1		
6.23797	6.45295	6.65601	6.73597	6.68865	6.78193	6.66048	6.56827	6.64881	6.60486	6.67619	6.67965	6.82153	6.64061	6.58119			NP_248984.1;AAG03682.1	NP_248984.1;AAG03682.1		
6.32954	6.79926	6.49405	6.68936	6.82099	6.89992	6.72465	6.56265	6.56759	6.63181	6.63514	6.55909	7.16687	6.83568	6.92642			NP_248985.1;AAG03683.1	NP_248985.1;AAG03683.1		
8.17834	8.19703	8.1876	8.37367	8.3594	8.42784	8.15573	8.17356	8.19008	8.23124	8.31767	8.28162	8.32732	8.40899	8.36008			NP_248986.1;AAG03684.1	NP_248986.1;AAG03684.1		
7.97873	7.93	7.93128	8.34181	8.38503	8.29208	8.50478	8.49027	8.46356	8.37654	8.26262	8.28326	8.4078	8.45353	8.47841			NP_248987.1;AAG03685.1	NP_248987.1;AAG03685.1		
7.51073	7.52729	7.45956	7.48467	7.53508	7.63399	7.33995	7.46645	7.42045	7.30529	7.34684	7.38669	7.14765	7.4622	7.36188			NP_248988.1;AAG03686.1	NP_248988.1;AAG03686.1		
8.33236	8.26021	8.21777	8.07291	8.14057	8.16245	7.97788	7.95076	7.96319	8.03607	7.71048	7.68391	7.95828	7.92355	8.01051			NP_248989.1;AAG03687.1	NP_248989.1;AAG03687.1		
8.51854	8.55185	8.56555	8.58108	8.62246	8.60291	8.9092	8.76046	8.79806	8.69529	8.75712	8.78234	8.32089	8.65007	8.67434			NP_248990.1;AAG03688.1	NP_248990.1;AAG03688.1		
8.81338	8.74056	8.80789	8.93862	8.97724	9.01982	8.87151	8.76173	8.84611	8.77709	8.92194	8.81315	8.86146	8.98402	8.94178			NP_248991.1;AAG03689.1	NP_248991.1;AAG03689.1		
8.40904	8.27279	8.36566	8.48028	8.57006	8.63149	8.37341	8.45808	8.48569	8.44003	8.58628	8.56107	8.70656	8.6419	8.63418			NP_248992.1;AAG03690.1	NP_248992.1;AAG03690.1		
7.75812	7.78803	7.73448	7.31016	7.24095	7.13143	7.62081	7.65413	7.55317	7.51496	7.05896	6.9932	7.42488	7.37599	7.60517			NP_248993.1;AAG03691.1	NP_248993.1;AAG03691.1		
6.57551	6.40852	6.59327	6.2111	6.25552	6.24167	6.50573	6.75059	6.71519	6.46282	6.28957	6.44765	6.9517	6.40889	6.56069			NP_248994.1;AAG03692.1	NP_248994.1;AAG03692.1		
6.62192	6.2309	6.49271	6.5387	6.2072	6.16152	6.72856	6.50881	6.56942	6.44682	6.45728	6.42366	6.44019	6.52961	6.07873			NP_248995.1;AAG03693.1	NP_248995.1;AAG03693.1		
7.36395	7.12169	7.46817	7.16295	7.25049	7.24257	7.00381	7.23104	7.06707	7.1181	7.05824	7.12888	7.15851	6.90255	6.86181			NP_248996.1;AAG03694.1	NP_248996.1;AAG03694.1		
6.48567	6.52218	6.86769	6.78138	6.86482	6.90517	6.77786	6.80512	6.85326	6.9363	7.29453	7.0443	6.92723	6.74006	6.76967			NP_248999.1;AAG03697.1	NP_248999.1;AAG03697.1		
7.69607	7.84782	7.77466	7.90311	7.89848	7.99792	7.6586	7.69705	7.75058	7.84359	7.76414	7.93099	8.18261	8.02379	7.92559			NP_249000.1;AAG03698.1	NP_249000.1;AAG03698.1		
7.43742	7.4357	7.41066	7.32952	7.29044	7.30246	7.52921	7.51076	7.53881	7.50259	7.4994	7.45873	7.54935	7.61799	7.61394			NP_249003.1;AAG03701.1	NP_249003.1;AAG03701.1		
8.05111	7.99808	8.10302	8.27395	8.28963	8.35046	8.08383	8.14792	8.09899	8.11444	8.19103	8.25753	8.52311	8.36715	8.30114			NP_249005.1;AAG03703.1	NP_249005.1;AAG03703.1		
7.5027	8.18825	7.79659	8.26126	8.3309	8.46419	8.18543	8.19557	8.19324	8.21885	8.3133	8.26848	8.39049	8.24197	8.26578			NP_249006.1;AAG03704.1	NP_249006.1;AAG03704.1		
8.67636	8.79884	8.71965	8.37999	8.50305	8.20804	8.79152	8.70382	8.7895	8.72449	8.51048	8.32537	8.71463	8.79141	8.77072			NP_249007.1;AAG03705.1	NP_249007.1;AAG03705.1		
7.8564	7.88663	7.7412	8.21927	8.2036	8.21617	8.24403	8.27765	8.28126	8.28601	8.38659	8.36195	8.10329	8.10833	8.09961			NP_249008.1;AAG03706.1	NP_249008.1;AAG03706.1		
8.06254	8.13465	8.1181	8.05173	8.09729	8.11421	8.01481	7.95628	7.98917	8.05881	8.08831	8.15521	8.33901	8.33304	8.31921			NP_249009.1;AAG03707.1	NP_249009.1;AAG03707.1		
6.17406	6.23337	6.64827	6.71002	6.52606	6.63615	6.54596	6.46979	6.45545	6.93658	7.01565	6.76502	6.41396	6.6509	6.61169			NP_249010.1;AAG03708.1	NP_249010.1;AAG03708.1		
7.04025	7.02333	6.98327	7.07547	6.77869	7.24529	6.8581	7.01322	7.07251	6.40449	6.49754	6.49021	6.92576	6.40606	6.42521			NP_249019.1;AAG03717.1	NP_249019.1;AAG03717.1		
8.79034	8.74859	8.72812	8.52501	8.47167	8.59018	8.38106	8.47311	8.48481	8.41926	8.59652	8.58433	9.17044	8.95298	8.8721			NP_249020.1;AAG03718.1	NP_249020.1;AAG03718.1		
7.9549	7.9047	8.08027	7.98908	8.02193	8.03121	7.7524	7.83398	7.80801	7.90044	7.98612	8.0916	8.23641	8.08138	7.98626			NP_249021.1;AAG03719.1	NP_249021.1;AAG03719.1		
7.88467	7.89677	7.86695	7.76862	7.72903	7.55437	7.98698	7.91323	8.02531	7.89658	7.94169	7.70329	7.9468	8.02407	7.99582			NP_249022.1;AAG03720.1	NP_249022.1;AAG03720.1		
6.73949	6.45118	6.38404	6.47465	6.58461	6.5862	6.39977	7.07802	6.93811	6.55755	6.31597	6.39184	5.95526	6.20371	6.31881			NP_249023.1;AAG03721.1	NP_249023.1;AAG03721.1		
7.61699	7.59212	7.7049	7.80917	7.71346	7.819	7.76453	7.75679	7.80361	7.88317	7.98986	8.04305	8.24536	8.00775	7.9278			NP_249026.1;AAG03724.1	NP_249026.1;AAG03724.1		
6.88546	7.03822	7.26472	7.20914	7.20284	7.1312	7.14885	7.19634	7.12811	6.87779	6.9858	6.92474	6.4831	6.51146	6.74922			NP_249027.1;AAG03725.1	NP_249027.1;AAG03725.1		
7.9797	7.88637	7.92811	8.01389	8.03659	7.8359	8.08881	8.10469	8.15939	8.07067	7.61502	7.46543	7.83805	7.97113	8.00492			NP_249028.1;AAG03726.1	NP_249028.1;AAG03726.1		
7.0013	7.02135	6.07036	6.99774	6.5083	7.03683	6.92604	6.86283	6.43626	6.8664	7.01165	6.85943	6.468	6.60041	6.35092			NP_249030.1;AAG03728.1	NP_249030.1;AAG03728.1		
6.42353	6.70059	6.56938	6.38745	6.73394	6.81688	6.64516	6.54419	6.44129	6.79058	6.0646	6.34362	6.7674	6.56526	6.55277			NP_249032.1;AAG03730.1	NP_249032.1;AAG03730.1		
6.97468	7.18659	7.10247	7.62846	7.5251	7.4281	7.60391	7.60177	7.6542	7.70256	7.7961	7.85613	7.57808	7.70872	7.73175			NP_249033.1;AAG03731.1	NP_249033.1;AAG03731.1		
7.21856	6.92596	6.92862	7.21943	7.06959	6.99621	7.17849	7.11717	7.07313	6.92888	6.95947	6.87907	6.9607	7.01916	6.96916			NP_249035.1;AAG03733.1	NP_249035.1;AAG03733.1		
6.60232	6.31782	6.36793	7.40175	7.26851	7.46276	7.18966	7.14749	7.21909	7.0904	7.06092	7.04179	6.76319	6.46581	6.84411			NP_249036.1;AAG03734.1	NP_249036.1;AAG03734.1		
7.11893	7.35432	7.19207	7.01034	7.14205	7.2625	7.0221	7.12411	7.07762	7.03842	7.01916	7.14476	6.61298	7.1807	7.06285			NP_249041.1;AAG03739.1	NP_249041.1;AAG03739.1		
5.94069	6.15018	6.19512	6.5634	6.61984	6.50707	6.45654	6.66174	6.90478	6.61248	6.20342	6.50817	6.80024	6.75987	6.68926			NP_249042.1;AAG03740.1	NP_249042.1;AAG03740.1		
8.48267	8.37061	8.37241	8.62599	8.62253	8.68839	8.44354	8.43583	8.48508	8.5649	8.59793	8.68006	7.92787	8.16988	8.20148			NP_249044.1;AAG03742.1	NP_249044.1;AAG03742.1		
7.7192	7.71749	7.68151	7.55427	7.44906	7.67703	7.52912	7.56316	7.48177	7.35384	7.22019	7.16173	7.55186	7.48559	7.56038			NP_249045.1;AAG03743.1	NP_249045.1;AAG03743.1		
8.37133	8.40456	8.28249	8.34834	8.3104	8.43136	8.26785	8.29682	8.27782	8.04976	8.27978	8.24797	8.55599	8.39428	8.338			NP_249046.1;AAG03744.1	NP_249046.1;AAG03744.1		
7.07628	7.20344	6.64439	7.36305	7.23272	7.30088	7.00376	7.09269	7.08902	7.17834	7.21476	7.27745	7.40635	7.18498	7.20569			NP_249047.1;AAG03745.1	NP_249047.1;AAG03745.1		
7.12749	7.17759	7.23787	6.96876	7.05339	6.9439	7.3668	7.1259	7.28305	7.11478	6.76938	7.13859	7.25696	7.17088	7.23795			NP_249048.1;AAG03746.1	NP_249048.1;AAG03746.1		
6.68926	6.67655	6.65551	6.71163	6.66642	6.39132	6.7025	6.66501	6.70057	6.61221	6.64015	6.63165	6.58456	6.65072	6.70859			NP_249050.1;AAG03748.1	NP_249050.1;AAG03748.1		
6.58428	6.29997	6.669	6.24835	5.96052	6.17485	6.40548	6.70683	6.75568	6.59962	6.31728	6.09677	6.08613	6.39148	6.58595			NP_249051.1;AAG03749.1	NP_249051.1;AAG03749.1		
7.40429	7.49696	7.52803	7.57922	7.61824	7.72115	7.48738	7.56406	7.48237	7.37497	7.45261	7.56236	7.48987	7.53314	7.4634			NP_249052.1;AAG03750.1	NP_249052.1;AAG03750.1		
7.9261	7.89832	7.91559	8.21543	8.21748	8.26626	8.15851	8.18792	8.18096	8.18713	8.26769	8.2189	8.56	8.36173	8.2354			NP_249054.1;AAG03752.1	NP_249054.1;AAG03752.1		
7.54905	7.4971	7.60951	7.90903	7.87899	7.87818	7.85063	7.7042	7.77473	7.69553	7.44379	7.27054	6.85873	7.24197	7.49435			NP_249057.1;AAG03755.1	NP_249057.1;AAG03755.1		
6.39272	6.4574	6.2011	8.32734	8.13542	8.31423	7.96288	6.74925	7.9244	7.95753	8.08558	8.12597	6.61276	7.6643	7.58728			NP_249058.1;AAG03756.1	NP_249058.1;AAG03756.1		
7.56207	7.42575	7.64955	7.16808	7.35417	7.33377	7.04001	7.20282	7.21035	7.32797	7.12179	7.41679	7.6218	7.75172	7.64634			NP_249061.1;AAG03759.1	NP_249061.1;AAG03759.1		
7.81025	7.93073	7.97211	7.84106	7.84316	7.87417	7.85804	7.853	7.81269	8.00548	8.02049	8.09961	8.06036	7.93306	7.84162			NP_249062.1;AAG03760.1	NP_249062.1;AAG03760.1		
7.96739	7.93385	7.98518	8.21357	8.23282	8.27937	8.10233	8.11558	8.08916	8.08863	8.12097	8.20474	8.12143	8.07107	8.08102			NP_249063.1;AAG03761.1	NP_249063.1;AAG03761.1		
8.13694	8.08329	8.08138	7.94291	8.02975	7.93215	8.00681	8.05473	8.00745	7.8663	7.8286	7.68082	8.16206	8.03926	8.13868			NP_249064.1;AAG03762.1	NP_249064.1;AAG03762.1		
7.65356	7.58138	7.83026	7.69793	7.64156	7.48938	7.87199	7.92471	7.93892	7.77554	7.36528	7.28393	7.8473	7.8231	7.86749			NP_249065.1;AAG03763.1	NP_249065.1;AAG03763.1		
6.51126	6.37141	6.61714	7.36764	7.42703	7.44166	7.40475	7.36271	7.29121	7.33023	7.32342	7.44894	6.9678	6.61664	6.6102			NP_249066.1;AAG03764.1	NP_249066.1;AAG03764.1		
7.54819	7.38796	7.567	7.09029	7.60493	7.52695	7.4338	7.24062	7.27935	7.17155	7.21476	6.68388	7.37275	7.36674	7.41123			NP_249071.1;AAG03769.1	NP_249071.1;AAG03769.1		
8.39351	8.26949	8.30529	8.44834	8.43564	8.51921	8.27152	8.26949	8.24202	8.27091	8.36868	8.29219	8.3061	8.24368	8.23383			NP_249072.1;AAG03770.1	NP_249072.1;AAG03770.1		
7.58982	7.558	7.61167	7.47249	7.51254	7.49674	7.43093	7.38471	7.45977	7.38099	7.5638	7.53499	7.44389	7.4955	7.48098			NP_249073.1;AAG03771.1	NP_249073.1;AAG03771.1		
6.90604	6.25627	6.97169	7.13602	7.10561	6.29332	6.84115	6.77693	6.5214	6.91268	7.12859	7.15143	7.65052	7.26515	7.13827			NP_249075.1;AAG03773.1	NP_249075.1;AAG03773.1		
6.39034	6.55876	6.4316	6.32122	6.51118	6.68119	6.07117	6.47708	6.47916	6.31893	6.07417	6.57622	6.49758	6.51092	7.44484			NP_249077.1;AAG03775.1	NP_249077.1;AAG03775.1		
7.97234	8.10312	8.15455	8.18735	8.19778	8.29183	8.16572	8.16173	8.17534	8.11498	8.11717	8.18684	8.17097	8.18027	8.11846			NP_249078.1;AAG03776.1	NP_249078.1;AAG03776.1		
8.63484	8.71193	8.75881	8.84849	8.82705	9.03775	8.61477	8.67835	8.71247	8.69193	8.85962	8.8468	8.92404	8.77161	8.75491			NP_249079.1;AAG03777.1	NP_249079.1;AAG03777.1		
6.34732	6.84851	6.49772	7.06457	6.96068	7.26729	7.16806	7.00467	6.89712	6.67309	6.70562	6.726	6.60561	6.85708	6.81492			NP_249080.1;AAG03778.1	NP_249080.1;AAG03778.1		
6.35841	6.92723	6.18265	7.10315	7.2407	6.82381	7.35774	7.28423	7.35292	7.21354	6.62818	6.56041	7.03214	7.24494	7.34031			NP_249081.1;AAG03779.1	NP_249081.1;AAG03779.1		
6.88175	6.24655	6.85032	6.12636	5.86569	6.5214	6.40628	6.45124	6.51453	6.41362	6.70205	6.89223	6.32952	6.37332	6.6689			NP_249082.1;AAG03780.1	NP_249082.1;AAG03780.1		
6.54722	6.72051	6.6917	7.02739	7.0739	6.9288	7.14681	7.0648	7.53052	6.65073	6.83094	6.53519	6.19462	6.35098	6.12912			NP_249083.1;AAG03781.1	NP_249083.1;AAG03781.1		
7.75689	7.86096	7.90805	7.64229	7.63744	7.73897	7.78839	7.69494	7.84618	7.65334	7.75118	7.68364	8.03088	7.85217	7.8328			NP_249084.1;AAG03782.1	NP_249084.1;AAG03782.1		
7.61861	7.52152	7.71409	7.99942	7.93762	7.92298	7.65028	7.69921	7.77966	7.73994	7.72118	7.90372	7.85989	7.87924	7.74839			NP_249085.1;AAG03783.1	NP_249085.1;AAG03783.1		
8.30038	8.32848	8.30294	8.37112	8.31046	8.34647	8.37109	8.35805	8.31691	8.27823	8.11787	8.1432	8.59221	8.40057	8.39632			NP_249086.1;AAG03784.1	NP_249086.1;AAG03784.1		
7.69626	7.94497	7.76119	7.82097	7.80439	7.6161	7.95774	7.94002	7.93999	7.87386	7.52772	7.38803	7.84218	7.93365	7.89226			NP_249087.1;AAG03785.1	NP_249087.1;AAG03785.1		
6.06566	6.50998	6.37903	6.50281	6.54785	6.44525	6.63418	6.66513	6.7131	6.82887	6.63105	6.36074	6.41368	6.69848	6.48987			NP_249088.1;AAG03786.1	NP_249088.1;AAG03786.1		
8.76565	8.79928	8.78888	8.56034	8.61379	8.54093	8.57592	8.53841	8.61424	8.67699	8.55975	8.5356	8.6105	8.61252	8.58416			NP_249090.1;AAG03788.1	NP_249090.1;AAG03788.1		
8.31973	8.28903	8.27875	8.57097	8.56315	8.59309	8.63761	8.61435	8.66318	8.51745	8.63584	8.68626	8.39298	8.62854	8.58814			NP_249091.1;AAG03789.1	NP_249091.1;AAG03789.1		
7.92876	8.00052	7.90372	8.34902	8.40176	8.42909	8.22598	8.17088	8.23345	8.29407	8.3471	8.2948	8.49606	8.35761	8.40502			NP_249092.1;AAG03790.1	NP_249092.1;AAG03790.1		
8.07831	8.22817	8.14305	8.16605	8.21937	8.22549	8.2051	8.10346	8.11498	8.01912	7.76338	7.58321	8.44919	8.35288	8.34134			NP_249093.1;AAG03791.1	NP_249093.1;AAG03791.1		
8.38331	8.37814	8.37992	8.43327	8.42758	8.46112	8.16761	8.24371	8.18341	8.27786	8.30675	8.32473	8.42398	8.39099	8.36233			NP_249094.1;AAG03792.1	NP_249094.1;AAG03792.1		
6.4281	6.51139	6.76293	6.89994	6.52893	6.76578	6.55275	6.47455	6.453	6.48748	6.54029	6.84569	6.93263	7.17359	7.15515			NP_249095.1;AAG03793.1	NP_249095.1;AAG03793.1		
6.37414	6.58917	6.19503	6.43712	6.39021	6.33322	7.08668	6.34584	6.07262	6.36244	6.13368	6.68164	6.34849	7.36309	6.23304			NP_249096.1;AAG03794.1	NP_249096.1;AAG03794.1		
7.08746	7.18038	7.07258	7.09826	7.13536	7.08286	7.15942	7.05576	7.15229	7.06592	6.8317	6.76673	6.86005	7.15094	7.0642			NP_249097.1;AAG03795.1	NP_249097.1;AAG03795.1		
8.15854	8.1451	8.20672	8.48116	8.47235	8.58657	8.33011	8.35985	8.3257	8.42447	8.43959	8.51374	8.38401	8.35318	8.41457			NP_249098.1;AAG03796.1	NP_249098.1;AAG03796.1		
8.41452	8.44163	8.39583	8.40783	8.33638	8.3273	8.1949	8.21309	8.25178	8.19487	8.28162	8.32709	8.5	8.35478	8.3717			NP_249099.1;AAG03797.1	NP_249099.1;AAG03797.1		
8.36378	8.19218	8.36175	8.49254	8.54307	8.64388	8.31677	8.40316	8.36129	8.35765	8.50638	8.57029	8.59508	8.62908	8.61416			NP_249100.1;AAG03798.1	NP_249100.1;AAG03798.1		
7.30814	7.29383	7.40102	7.1887	7.23393	7.33047	7.34526	7.2414	7.22835	7.43347	7.35917	7.47343	7.26435	7.50356	7.48793			NP_249101.1;AAG03799.1	NP_249101.1;AAG03799.1		
7.88343	7.86069	7.93894	8.58046	8.60133	8.64684	8.39271	8.38194	8.38187	8.39976	8.50784	8.51786	7.16747	7.84595	7.98589			NP_249102.1;AAG03800.1	NP_249102.1;AAG03800.1		
8.31156	8.30591	8.34704	8.47194	8.47355	8.37663	8.54702	8.58127	8.58993	8.46672	8.26375	8.1835	8.20815	8.3587	8.41051			NP_249104.1;AAG03802.1	NP_249104.1;AAG03802.1		
6.091	6.87162	6.61169	7.21354	7.11398	7.11035	7.1124	7.09826	7.06254	6.973	7.14208	7.2224	7.11474	7.04548	6.82642			NP_249105.1;AAG03803.1	NP_249105.1;AAG03803.1		
7.5131	7.52264	7.54823	7.5448	7.48718	7.54883	7.35087	7.24682	7.34793	7.40087	7.44634	7.60994	7.6137	7.58878	7.53962			NP_249106.1;AAG03804.1	NP_249106.1;AAG03804.1		
7.18381	7.37513	7.45773	7.11817	7.04391	7.03435	7.19742	7.29179	7.21854	7.05675	7.26531	7.24812	7.12788	7.16776	7.03011			NP_249109.1;AAG03807.1	NP_249109.1;AAG03807.1		
7.74111	7.81852	7.9083	7.74596	7.74749	7.83255	7.58246	7.59078	7.58795	7.57772	7.68677	7.78571	7.81231	7.80479	7.6623			NP_249110.1;AAG03808.1	NP_249110.1;AAG03808.1		
7.66309	7.2946	7.22544	7.50248	7.51412	7.4565	7.80748	7.82029	7.73653	7.7968	7.88272	7.86347	7.72787	7.6055	7.7714			NP_249111.1;AAG03809.1	NP_249111.1;AAG03809.1		
7.89761	7.9504	8.03262	7.58001	7.64579	7.44999	7.82338	7.83187	7.91372	7.61935	7.37634	7.1936	8.06311	7.96914	7.93502			NP_249112.1;AAG03810.1	NP_249112.1;AAG03810.1		
8.92478	8.89063	8.94212	9.33315	9.39575	9.37572	9.13389	9.15005	9.16376	9.08764	9.17525	9.21664	9.37335	9.33694	9.26851			NP_249114.1;AAG03812.1	NP_249114.1;AAG03812.1		
